n. features, avg 5-fold RMSE, avg 5-fold r^2, usedFeatures 
1,2603.33101326,0.161349099205,voronoi_traversal_distance
4,2636.05165525,-0.43234361146,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_edges
2,2700.49865531,0.135831135126,voronoi_traversal_distance-voronoi_nodes
3,2800.76687794,-0.428272334553,voronoi_traversal_distance-voronoi_nodes-voronoi_edges
5,2864.92503794,-1.81342848446,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-numRooms-voronoi_edges
11,2962.07838286,0.0330164294178,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-voronoi_std_katz_centrality-numRooms-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length
6,3071.61413125,-0.973221673852,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-numRooms-voronoi_edges-voronoi_avg_shortest_path_length
17,3094.16272414,-1.40524021768,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-voronoi_std_katz_centrality-entropy-numRooms-voronoi_numBifurcationPoints-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_radius-topology_std_eigenvector_centrality-voronoi_traversal_rotation
7,3191.90050294,-1.28027821027,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-numRooms-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length
10,3197.31544458,-0.977777988208,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-voronoi_std_katz_centrality-numRooms-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length
9,3232.36862222,-0.652299233178,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-numRooms-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length
8,3283.99664784,-1.77149773322,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_std_eigenvector_centrality-numRooms-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length
12,3348.53344365,-2.06154591325,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-voronoi_std_katz_centrality-numRooms-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length-topology_std_eigenvector_centrality
13,3551.76967348,-1.01794154961,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-voronoi_std_katz_centrality-entropy-numRooms-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length-topology_std_eigenvector_centrality
