n. features, avg 5-fold RMSE, avg 5-fold r^2, usedFeatures 
5,0.0029467681020483327,-0.10898967143104776,voronoi_traversal_distance-voronoi_avg_betweenness_centrality-roomPerimeter-topology_std_eigenvector_centrality-voronoi_std_betweenness_centrality
2,0.0030115763102446943,0.008874757152843004,voronoi_traversal_distance-roomPerimeter
4,0.003014437501168427,0.1446768645012084,voronoi_traversal_distance-roomPerimeter-topology_std_eigenvector_centrality-voronoi_std_betweenness_centrality
3,0.0030218314278973937,-0.05753655027573017,voronoi_traversal_distance-roomPerimeter-topology_std_eigenvector_centrality
7,0.003036408018426337,-0.005764741745497326,voronoi_traversal_distance-voronoi_avg_betweenness_centrality-roomPerimeter-area-topology_std_eigenvector_centrality-topology_avg_katz_centrality-voronoi_std_betweenness_centrality
1,0.0030404400290416117,0.03998650845236533,roomPerimeter
6,0.0031588743495582815,0.029750189646356694,voronoi_traversal_distance-voronoi_avg_betweenness_centrality-roomPerimeter-area-topology_std_eigenvector_centrality-voronoi_std_betweenness_centrality
9,0.0031775009034475457,-0.09120782953364961,voronoi_traversal_distance-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-topology_std_betweenness_centrality-area-topology_std_eigenvector_centrality-topology_avg_katz_centrality-voronoi_std_betweenness_centrality
8,0.0031843097181165946,-0.11509844748044866,voronoi_traversal_distance-voronoi_avg_betweenness_centrality-roomPerimeter-topology_std_betweenness_centrality-area-topology_std_eigenvector_centrality-topology_avg_katz_centrality-voronoi_std_betweenness_centrality
10,0.003313228241217864,-0.3126368315422919,voronoi_traversal_distance-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-topology_std_betweenness_centrality-area-topology_std_eigenvector_centrality-topology_nodes-topology_avg_katz_centrality-voronoi_std_betweenness_centrality
13,0.0033323904122624015,-0.39968827916686933,voronoi_traversal_distance-topology_edges-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-topology_std_betweenness_centrality-area-topology_std_eigenvector_centrality-topology_nodes-voronoi_std_eigenvector_centrality-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_avg_eigenvector_centrality
12,0.003333137181958197,-0.2142094221254398,voronoi_traversal_distance-topology_edges-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-topology_std_betweenness_centrality-area-topology_std_eigenvector_centrality-topology_nodes-voronoi_std_eigenvector_centrality-topology_avg_katz_centrality-voronoi_std_betweenness_centrality
