x, y, r^2, avg 5-fold RMSE, avg 5-fold r^2 
numRooms,rotError.mean.std,0.0468045399041,0.0102666561764,-1.01911152936
topology_edges,rotError.mean.std,0.0465801089636,0.0102553298349,-1.64186274891
avgRoomPerimeter,rotError.std.mean,0.0457670425683,0.00671183954881,-0.350477246817
topology_std_eigenvector_centrality,rotError.mean.std,0.0434858029154,0.0104364993515,-0.741788683898
topology_radius,transError.mean.mean,0.0433702777107,0.150036175735,-0.180445589279
voronoi_std_closeness_centrality,rotError.mean.std,0.0431617744449,0.00964820702867,-2.47642457944
topology_avg_betweenness_centrality,rotError.std.std,0.0430078288939,0.0233789855484,-14.2222565714
numRooms,rotError.std.std,0.0411905471895,0.022137655351,-0.843012496418
topology_avg_shortest_path_length,transError.std.mean,0.0405506442796,0.168454304278,-0.0820579820563
totalTime,rotError.mean.std,0.040318595059,0.0111633125756,-1.67891749884
topology_diameter,transError.std.mean,0.0391935789078,0.174495430171,-0.0845651722611
topology_diameter,transError.mean.mean,0.0384060094401,0.147659803592,0.0106723174569
topology_avg_betweenness_centrality,rotError.mean.std,0.0373257955252,0.0107231619916,-2.60415593262
topology_density,rotError.std.mean,0.0371088866375,0.00851084860667,-1.87983852095
topology_radius,transError.mean.std,0.0368387761799,0.0779268782339,-0.0844277793096
topology_avg_closeness_centrality,rotError.numSamples.mean,0.0363747986664,2532.43781656,0.0160653862751
topology_avg_closeness_centrality,transError.numSamples.mean,0.0363747986664,2476.2416572,-0.0451898184625
topology_diameter,rotError.mean.mean,0.0349284592025,0.00427158429559,-0.10207259405
topology_std_closeness_centrality,rotError.mean.mean,0.0340173952363,0.0042363725069,0.0417407102161
topology_avg_katz_centrality,rotError.mean.std,0.0339590149779,0.0112863982341,-1.26804576143
topology_avg_katz_centrality,rotError.std.std,0.0333643650194,0.0230689655559,-3.18104210923
topology_avg_closeness_centrality,transError.mean.std,0.0330411405932,0.0750412279624,0.0162078993693
perimeter,rotError.numSamples.mean,0.0330335762021,2532.29391743,-0.152072801194
perimeter,transError.numSamples.mean,0.0330335762021,2493.39211326,-0.0419649401206
voronoi_std_closeness_centrality,rotError.std.std,0.0325956375106,0.0192463460065,-4.37965525217
voronoi_avg_closeness_centrality,rotError.mean.std,0.0311797381669,0.0106053957929,-1.36485429389
topology_std_betweenness_centrality,rotError.mean.std,0.0311092877985,0.00976503222573,-2.11829281966
avgRoomArea,transError.mean.mean,0.0304451353505,0.151554613893,-0.0748997251527
topology_avg_closeness_centrality,transError.std.std,0.0300066779414,0.132483854251,-0.027340429646
topology_avg_shortest_path_length,transError.mean.mean,0.0292292762826,0.157054294738,-0.0289549552287
voronoi_avg_eigenvector_centrality,rotError.mean.std,0.0284452722866,0.00998188695404,-2.49447657029
voronoi_avg_katz_centrality,rotError.numSamples.std,0.0282462828422,4442.46386299,-0.0567394980032
voronoi_avg_katz_centrality,transError.numSamples.std,0.0282462828422,4408.70949638,-0.285008220467
wallRatio,rotError.numSamples.std,0.0279475313334,4367.30908984,-0.74223720206
wallRatio,transError.numSamples.std,0.0279475313334,4309.71827813,-0.274489186856
topology_avg_closeness_centrality,rotError.numSamples.std,0.0277872133859,4364.30054479,-0.0182689691811
topology_avg_closeness_centrality,transError.numSamples.std,0.0277872133859,4355.36325718,-0.856742977274
avgRoomArea,transError.std.mean,0.0276241277565,0.174175313503,-0.241946249222
topology_radius,rotError.numSamples.mean,0.0272472833917,2492.32457023,-0.93593377355
topology_radius,transError.numSamples.mean,0.0272472833917,2504.40214729,-0.353896963668
avgRoomArea,rotError.mean.mean,0.0272170953576,0.00443429841301,-0.0929516154377
topology_std_betweenness_centrality,rotError.std.std,0.0270896869675,0.0225327962018,-1.14142240374
topology_std_katz_centrality,rotError.std.std,0.0267316997137,0.0197244268259,-0.577896350567
voronoi_avg_eigenvector_centrality,rotError.std.std,0.0265632160934,0.020979230508,-0.391478553539
topology_avg_eigenvector_centrality,rotError.mean.std,0.0260894366401,0.0111755908971,-8.73813342264
topology_radius,rotError.mean.mean,0.0256333250837,0.00414340482625,-0.117133667101
area,rotError.numSamples.mean,0.0249844405486,2501.66177956,-0.418928914825
area,transError.numSamples.mean,0.0249844405486,2548.36937786,-0.0733348308869
topology_std_katz_centrality,rotError.std.mean,0.0249240069086,0.00691109274669,-0.368210036459
avgRoomPerimeter,rotError.std.std,0.0238516812195,0.0212668166528,-0.817949515916
topology_avg_eigenvector_centrality,rotError.std.std,0.0237578477778,0.0223257053529,-3.90444980136
wallRatio,transError.std.std,0.0236288109856,0.135089973247,-0.0689217683273
voronoi_density,rotError.mean.std,0.0226282547815,0.00995727669273,-0.384748126614
voronoi_avg_katz_centrality,rotError.numSamples.mean,0.0223536124286,2566.02764785,-0.156246271343
voronoi_avg_katz_centrality,transError.numSamples.mean,0.0223536124286,2532.64978045,-0.154306744109
topology_diameter,transError.mean.std,0.0218490162725,0.076264011579,-0.106077964953
voronoi_avg_closeness_centrality,rotError.std.std,0.021752781412,0.0213138553405,-1.91048908212
roomPerimeter,rotError.mean.mean,0.021580638103,0.00405928338815,-0.244883874753
voronoi_density,rotError.std.std,0.0207506505972,0.0250074518379,-13.1959741032
avgRoomArea,rotError.std.mean,0.0206087404054,0.00707248800973,-0.706643621185
voronoi_avg_katz_centrality,rotError.mean.mean,0.019991450589,0.00435370144077,-0.0705666138325
topology_avg_shortest_path_length,rotError.numSamples.mean,0.0194364736946,2496.79403962,-0.0518654292951
topology_avg_shortest_path_length,transError.numSamples.mean,0.0194364736946,2499.55172871,-0.214074204865
wallRatio,rotError.numSamples.mean,0.0191289483396,2533.85565859,-0.259923318091
wallRatio,transError.numSamples.mean,0.0191289483396,2605.3039084,-0.439801840791
avgRoomPerimeter,rotError.mean.std,0.0183468513843,0.0102950353068,-0.716571632588
voronoi_avg_katz_centrality,transError.mean.std,0.0181876303269,0.0776049677631,-0.145392363319
avgRoomWallRatio,transError.std.mean,0.0181119141403,0.170077989096,-0.0103305846269
topology_diameter,rotError.numSamples.mean,0.0167770807448,2571.47486409,-0.0703883847754
topology_diameter,transError.numSamples.mean,0.0167770807448,2531.91828281,-0.149072657997
voronoi_avg_katz_centrality,transError.std.std,0.0165704021146,0.136284743146,-0.407739510416
roomPerimeter,rotError.std.mean,0.0156940986688,0.00667441414867,-0.260808990005
topology_avg_closeness_centrality,rotError.mean.mean,0.0156261211402,0.00441148660274,-0.223275552518
topology_density,rotError.mean.std,0.0146085990896,0.0118878160898,-0.403822409403
perimeter,transError.std.std,0.0143295766137,0.134896064324,-0.0993780468643
topology_std_katz_centrality,rotError.mean.std,0.0139195801907,0.0101480764949,-1.09914472464
topology_radius,transError.std.std,0.0138326323504,0.138111413426,-0.0933384087499
voronoi_avg_katz_centrality,rotError.std.mean,0.0131284400427,0.00681362309446,-0.061352896117
topology_avg_shortest_path_length,transError.std.std,0.013109348775,0.137963794047,-0.133214918838
topology_radius,rotError.numSamples.std,0.0127397332075,4439.44969823,-0.163821314604
topology_radius,transError.numSamples.std,0.0127397332075,4454.07311229,-0.183423926094
topology_std_katz_centrality,transError.mean.std,0.0126487619563,0.0760763177255,-0.0138390398674
wallRatio,transError.std.mean,0.0125142225289,0.17673596714,-0.143480228638
topology_avg_shortest_path_length,transError.mean.std,0.0120359430395,0.0753992093656,-0.0612011415979
wallRatio,rotError.std.mean,0.0116370101737,0.00667458544671,-0.366011858269
topology_density,rotError.std.std,0.0114490005092,0.0217084689436,-2.15417359018
topology_std_closeness_centrality,rotError.std.mean,0.011414939385,0.00661830865714,-0.319753939096
topology_avg_shortest_path_length,rotError.numSamples.std,0.0113013308582,4386.19628838,-1.06642804913
topology_avg_shortest_path_length,transError.numSamples.std,0.0113013308582,4463.74185259,-0.0738468048934
perimeter,transError.mean.std,0.0111960090268,0.0756112085379,-0.0301095619815
avgRoomArea,rotError.std.std,0.0111248724603,0.0205093893727,-3.19552975326
voronoi_avg_katz_centrality,transError.std.mean,0.0102659408346,0.179079032811,-0.0982504271569
perimeter,rotError.numSamples.std,0.0101123070799,4363.81174284,-0.0663493910855
perimeter,transError.numSamples.std,0.0101123070799,4604.76364761,-0.135384200643
avgRoomArea,rotError.mean.std,0.00962279332416,0.0105717653283,-0.732280826019
topology_avg_shortest_path_length,rotError.mean.mean,0.00937865990805,0.00431452278039,-0.213421816597
area,rotError.std.std,0.00906545516054,0.0204928845548,-0.78046385124
topology_std_katz_centrality,rotError.mean.mean,0.00894718313373,0.00437136823935,-0.124885732913
avgRoomArea,rotError.numSamples.mean,0.00855723677154,2547.78240318,-0.0237447003672
avgRoomArea,transError.numSamples.mean,0.00855723677154,2586.07857693,-0.0610379954003
topology_numBifurcationPoints,rotError.mean.std,0.00850579908388,0.010168457673,-0.254624437553
topology_numBifurcationPoints,rotError.std.std,0.00845902778996,0.0218097541817,-3.66895624727
topology_diameter,rotError.std.mean,0.0081064485286,0.00688288744037,-0.0955338616622
avgRoomPerimeter,transError.mean.mean,0.00787697879858,0.150924417768,-0.106423650755
avgRoomWallRatio,transError.mean.mean,0.00744794690287,0.149642202673,-0.0358091808305
avgRoomWallRatio,rotError.std.std,0.00726851798403,0.0192238458916,-1.55575564912
avgRoomWallRatio,rotError.std.mean,0.00702684860204,0.00676348765616,-0.133650556284
area,rotError.std.mean,0.00699272882711,0.00685580166536,-0.336805191506
avgRoomArea,transError.mean.std,0.00695975163868,0.0754727240006,-0.121703345827
avgRoomPerimeter,rotError.numSamples.std,0.00683827061518,4420.30551523,-0.162620713131
avgRoomPerimeter,transError.numSamples.std,0.00683827061518,4480.88937791,-0.0438798128593
avgRoomPerimeter,transError.std.mean,0.00675695376916,0.173004256214,-0.106138426499
wallRatio,rotError.std.std,0.00659064048927,0.0207495912614,-0.624678499325
area,rotError.mean.mean,0.00625635998371,0.00442417139032,-0.136208361707
avgRoomWallRatio,rotError.mean.std,0.0061006240169,0.0100538819881,-0.491091638205
avgRoomWallRatio,rotError.mean.mean,0.00554306035034,0.00440496647582,-0.0977734882919
voronoi_avg_katz_centrality,rotError.mean.std,0.00549786398708,0.0102003799079,-0.979777282654
avgRoomPerimeter,transError.mean.std,0.0053463680916,0.0782007264883,-0.163037703211
voronoi_avg_katz_centrality,transError.mean.mean,0.0051296018528,0.150379430343,-0.0386002672623
wallRatio,rotError.mean.std,0.00506400621298,0.00999737472133,-1.25580112507
area,rotError.mean.std,0.00490461834335,0.0103138978746,-0.530088190258
avgRoomWallRatio,rotError.numSamples.mean,0.00490021295041,2553.38534143,-0.120616988441
avgRoomWallRatio,transError.numSamples.mean,0.00490021295041,2544.83338059,-0.0777632355215
area,transError.std.std,0.00472537246886,0.13085811586,-0.0556337521495
topology_radius,rotError.std.mean,0.00428760820151,0.00629640956037,-0.0763057789391
perimeter,rotError.std.std,0.00417379489931,0.0210633013499,-2.53633810721
topology_diameter,transError.std.std,0.00414692990114,0.139783470134,-1.39224608342
topology_diameter,rotError.numSamples.std,0.0040835356853,4487.00462177,-0.198960831005
topology_diameter,transError.numSamples.std,0.0040835356853,4362.72051481,-0.456664247714
wallRatio,transError.mean.std,0.00407737283928,0.0786492530207,-0.218251040606
topology_avg_shortest_path_length,rotError.std.std,0.00383419241254,0.0210640136863,-3.19799911717
area,transError.mean.std,0.00363112483395,0.0773208848826,-0.154416885864
wallRatio,transError.mean.mean,0.00290713450646,0.151248376206,-0.0932687275896
area,rotError.numSamples.std,0.00281188046634,4362.92512535,-0.0489747201345
area,transError.numSamples.std,0.00281188046634,4398.27049337,-0.128542193912
topology_std_katz_centrality,transError.mean.mean,0.0024227198907,0.150140708454,-0.224032989398
voronoi_avg_katz_centrality,rotError.std.std,0.00189719328148,0.0216902483083,-4.82797043867
avgRoomPerimeter,transError.std.std,0.00188382621056,0.135356095811,-0.25224858726
topology_avg_closeness_centrality,rotError.std.mean,0.00168853948205,0.0069396214494,-0.169747321724
roomPerimeter,rotError.mean.std,0.0016794876924,0.0102085917449,-0.173987900287
avgRoomArea,rotError.numSamples.std,0.00162994863242,4454.5708404,-0.260694726507
avgRoomArea,transError.numSamples.std,0.00162994863242,4471.24863824,-0.458087251522
topology_std_katz_centrality,transError.std.std,0.00161462063547,0.133772698717,-0.335559405678
topology_std_closeness_centrality,rotError.mean.std,0.00140286958674,0.0101038186384,-0.270513491674
topology_std_katz_centrality,transError.std.mean,0.0011079881071,0.175367740763,-0.104004603847
perimeter,rotError.std.mean,0.00104873379847,0.00688671013158,-0.193349121705
perimeter,rotError.mean.std,0.00100596444647,0.0103075626698,-0.427752858691
topology_diameter,rotError.mean.std,0.00100483106611,0.0101612942715,-0.82088115622
topology_radius,rotError.std.std,0.000947240703285,0.0196136837786,-1.7293286466
topology_avg_closeness_centrality,rotError.std.std,0.000757150132585,0.0206611759989,-3.52324843851
topology_avg_shortest_path_length,rotError.mean.std,0.000566994435196,0.0102311091898,-0.44056830544
wallRatio,rotError.mean.mean,0.000372301257754,0.00432142880534,-0.329075318738
roomPerimeter,rotError.std.std,0.000305041458377,0.0205895858799,-2.19484145414
avgRoomWallRatio,rotError.numSamples.std,0.000254744712591,4456.88235425,-0.12399592851
avgRoomWallRatio,transError.numSamples.std,0.000254744712591,4462.61804852,-0.347700657747
topology_avg_closeness_centrality,rotError.mean.std,0.000177874829547,0.0101812325511,-0.500062074636
avgRoomPerimeter,rotError.numSamples.mean,0.000138852917231,2528.60872581,-0.0324625711724
avgRoomPerimeter,transError.numSamples.mean,0.000138852917231,2648.67428728,-0.0595527401334
topology_avg_shortest_path_length,rotError.std.mean,0.000118192778139,0.00700930211202,-0.141116308581
topology_radius,rotError.mean.std,9.90795916764e-05,0.00999422934581,-1.03922688925
topology_std_closeness_centrality,rotError.std.std,9.29674255683e-05,0.018866942663,-1.9224461904
perimeter,rotError.mean.mean,6.96664133395e-05,0.0044194796473,-0.245819473374
topology_std_katz_centrality,rotError.numSamples.mean,5.79468893429e-05,2477.64606825,-0.268767964769
topology_std_katz_centrality,transError.numSamples.mean,5.79468893429e-05,2562.18082028,-0.336802467202
topology_std_katz_centrality,rotError.numSamples.std,2.07860391945e-05,4482.64418251,-0.728745388809
topology_std_katz_centrality,transError.numSamples.std,2.07860391945e-05,4497.50946867,-0.137852531068
topology_diameter,rotError.std.std,1.34502109598e-05,0.0207728899714,-5.29701240011
avgRoomArea,transError.std.std,1.02362218665e-05,0.134210803027,-0.0453928014318
avgRoomWallRatio,transError.mean.std,4.88921526731e-06,0.0780970000764,-0.114126880989
avgRoomWallRatio,transError.std.std,3.37462293909e-06,0.136085248061,-0.352592195939
