n. features, avg 5-fold RMSE, avg 5-fold r^2, usedFeatures 
1,1796.2854257573927,0.375293884748839,voronoi_traversal_distance
3,1833.4563945698308,0.42053480791643294,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_std_katz_centrality
2,1859.4599160028508,0.36719063687885567,voronoi_traversal_distance-voronoi_numTerminalPoints
6,1914.281274507725,-0.5051140284345751,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_std_katz_centrality-voronoi_std_eigenvector_centrality-voronoi_edges
4,1987.6528532009957,0.44018104602282654,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_std_katz_centrality
7,2121.0453664626757,-0.5688530293760341,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_std_katz_centrality-voronoi_std_eigenvector_centrality-voronoi_edges-voronoi_traversal_rotation
5,2249.1025933705473,0.2606080400392498,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_std_katz_centrality-voronoi_edges
8,2267.52437728355,-0.13583639466051636,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_std_katz_centrality-voronoi_numBifurcationPoints-voronoi_std_eigenvector_centrality-voronoi_edges-voronoi_traversal_rotation
13,2302.75628133077,-0.2328570426101832,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_density-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-perimeter-voronoi_std_eigenvector_centrality-voronoi_edges-voronoi_traversal_rotation
12,2372.133133852927,-1.1920997179612356,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_density-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_std_eigenvector_centrality-voronoi_edges-voronoi_traversal_rotation
11,2375.4942478334074,-0.2347049774730614,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_density-voronoi_numBifurcationPoints-voronoi_std_eigenvector_centrality-voronoi_edges-voronoi_traversal_rotation
10,2382.240975904561,-0.3579286560281481,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-roomPerimeter-voronoi_std_katz_centrality-voronoi_density-voronoi_numBifurcationPoints-voronoi_std_eigenvector_centrality-voronoi_edges-voronoi_traversal_rotation
16,2426.2127957879884,0.03325839546685696,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-voronoi_density-area-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-perimeter-voronoi_std_eigenvector_centrality-voronoi_avg_shortest_path_length-voronoi_edges-voronoi_traversal_rotation
27,2577.488569696289,-0.19209927206534191,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-topology_std_betweenness_centrality-voronoi_density-topology_density-area-numRooms-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-topology_std_eigenvector_centrality-perimeter-topology_nodes-voronoi_std_eigenvector_centrality-voronoi_avg_shortest_path_length-voronoi_edges-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_avg_eigenvector_centrality-voronoi_radius-voronoi_traversal_rotation
