n. features, avg 5-fold RMSE, avg 5-fold r^2, usedFeatures 
1,1806.9747431363357,0.460426208616081,voronoi_traversal_distance
2,1817.2139444797335,0.41746324594174683,voronoi_traversal_distance-voronoi_numTerminalPoints
3,1867.3264903485197,0.43742994750081277,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_std_katz_centrality
4,2081.989588227906,0.3308868746551988,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_std_katz_centrality
8,2244.3049280072746,0.2626306128825316,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_std_katz_centrality-voronoi_numBifurcationPoints-voronoi_std_eigenvector_centrality-voronoi_edges-voronoi_traversal_rotation
10,2256.526580199804,-0.8937725674379797,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-roomPerimeter-voronoi_std_katz_centrality-voronoi_density-voronoi_numBifurcationPoints-voronoi_std_eigenvector_centrality-voronoi_edges-voronoi_traversal_rotation
7,2394.92216762747,-0.05183237962462626,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_std_katz_centrality-voronoi_std_eigenvector_centrality-voronoi_edges-voronoi_traversal_rotation
12,2431.792081793258,-1.291669205233013,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_density-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_std_eigenvector_centrality-voronoi_edges-voronoi_traversal_rotation
15,2447.334934903542,-1.256539849589787,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-voronoi_density-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-perimeter-voronoi_std_eigenvector_centrality-voronoi_avg_shortest_path_length-voronoi_edges-voronoi_traversal_rotation
6,2448.0983711406166,-0.4430700619947938,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_std_katz_centrality-voronoi_std_eigenvector_centrality-voronoi_edges
22,2480.100813883001,-0.813135665987269,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-voronoi_density-area-numRooms-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-perimeter-topology_nodes-voronoi_std_eigenvector_centrality-voronoi_avg_shortest_path_length-voronoi_edges-topology_avg_katz_centrality-topology_avg_eigenvector_centrality-voronoi_radius-voronoi_traversal_rotation
9,2494.1838600298806,-0.6901185267655565,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-roomPerimeter-voronoi_std_katz_centrality-voronoi_numBifurcationPoints-voronoi_std_eigenvector_centrality-voronoi_edges-voronoi_traversal_rotation
5,2516.750612260692,-0.8329119812922853,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_std_katz_centrality-voronoi_edges
18,2526.9735635789984,-0.28696972954725786,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-voronoi_density-area-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-perimeter-voronoi_std_eigenvector_centrality-voronoi_avg_shortest_path_length-voronoi_edges-topology_avg_katz_centrality-voronoi_radius-voronoi_traversal_rotation
