n. features, avg 5-fold RMSE, avg 5-fold r^2, usedFeatures 
19,1681.073550067826,0.7511595068913083,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-voronoi_density-area-avgRoomPerimeter-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-perimeter-voronoi_std_eigenvector_centrality-avgRoomArea-voronoi_avg_shortest_path_length-voronoi_edges-voronoi_radius-voronoi_traversal_rotation
18,1694.7564972307289,0.7881309223827445,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-voronoi_density-area-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-perimeter-voronoi_std_eigenvector_centrality-avgRoomArea-voronoi_avg_shortest_path_length-voronoi_edges-voronoi_radius-voronoi_traversal_rotation
12,1756.4816830388577,0.7986495111129619,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-area-voronoi_numBifurcationPoints-perimeter-voronoi_std_eigenvector_centrality-voronoi_avg_shortest_path_length-voronoi_edges
8,1785.2991441776412,0.7746815103285198,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-roomPerimeter-area-voronoi_numBifurcationPoints-perimeter-voronoi_edges
26,1794.4430399646722,0.639453691388187,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-voronoi_density-topology_density-area-avgRoomPerimeter-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-perimeter-voronoi_std_eigenvector_centrality-avgRoomArea-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_edges-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_avg_eigenvector_centrality-avgRoomWallRatio-voronoi_radius-voronoi_traversal_rotation
9,1855.9103445354638,0.7651687340193976,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-roomPerimeter-voronoi_std_katz_centrality-area-voronoi_numBifurcationPoints-perimeter-voronoi_edges
16,1880.8008337776453,0.7910169669103395,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-voronoi_density-area-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-perimeter-voronoi_std_eigenvector_centrality-voronoi_avg_shortest_path_length-voronoi_edges-voronoi_radius-voronoi_traversal_rotation
20,1882.429811806637,0.5191958718370222,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-voronoi_density-area-avgRoomPerimeter-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-perimeter-voronoi_std_eigenvector_centrality-avgRoomArea-voronoi_avg_shortest_path_length-voronoi_edges-voronoi_radius-voronoi_traversal_rotation
25,1915.113934715478,0.747664874197954,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-voronoi_density-topology_density-area-avgRoomPerimeter-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-perimeter-voronoi_std_eigenvector_centrality-avgRoomArea-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_edges-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_avg_eigenvector_centrality-voronoi_radius-voronoi_traversal_rotation
22,1930.5069424116396,0.8198404925365835,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-voronoi_density-area-avgRoomPerimeter-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-perimeter-voronoi_std_eigenvector_centrality-avgRoomArea-voronoi_avg_shortest_path_length-voronoi_edges-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-voronoi_radius-voronoi_traversal_rotation
10,1932.2218700710778,0.7819127134344486,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-roomPerimeter-voronoi_std_katz_centrality-area-voronoi_numBifurcationPoints-perimeter-voronoi_std_eigenvector_centrality-voronoi_edges
6,1952.2276552661012,0.6936282141207911,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-area-voronoi_numBifurcationPoints-voronoi_edges
11,1960.7525314797917,0.7390799178928601,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-area-voronoi_numBifurcationPoints-perimeter-voronoi_std_eigenvector_centrality-voronoi_edges
23,1961.9248454332574,0.7110445096094442,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-voronoi_density-area-avgRoomPerimeter-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-perimeter-voronoi_std_eigenvector_centrality-avgRoomArea-voronoi_avg_shortest_path_length-voronoi_edges-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_avg_eigenvector_centrality-voronoi_radius-voronoi_traversal_rotation
13,1963.6893964994772,0.7264443269261658,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-area-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-perimeter-voronoi_std_eigenvector_centrality-voronoi_avg_shortest_path_length-voronoi_edges
30,1964.8060552597417,0.5933441396569265,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-topology_std_betweenness_centrality-voronoi_density-topology_density-area-numRooms-avgRoomPerimeter-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-perimeter-topology_nodes-voronoi_std_eigenvector_centrality-avgRoomArea-topology_avg_betweenness_centrality-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_edges-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_avg_eigenvector_centrality-avgRoomWallRatio-voronoi_radius-voronoi_traversal_rotation
15,1993.6829987532874,0.7014995793677035,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-voronoi_density-area-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-perimeter-voronoi_std_eigenvector_centrality-voronoi_avg_shortest_path_length-voronoi_edges-voronoi_radius
27,2006.5464551554821,0.569065119017557,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-topology_std_betweenness_centrality-voronoi_density-topology_density-area-avgRoomPerimeter-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-perimeter-voronoi_std_eigenvector_centrality-avgRoomArea-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_edges-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_avg_eigenvector_centrality-avgRoomWallRatio-voronoi_radius-voronoi_traversal_rotation
3,2006.8379523704957,0.6726963307188413,voronoi_traversal_distance-voronoi_numBifurcationPoints-voronoi_edges
14,2034.0721747453467,0.700055338285541,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-voronoi_density-area-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-perimeter-voronoi_std_eigenvector_centrality-voronoi_avg_shortest_path_length-voronoi_edges
4,2038.5696002893415,0.7212540294155927,voronoi_traversal_distance-voronoi_nodes-voronoi_numBifurcationPoints-voronoi_edges
21,2045.7073991312132,0.7682438593717016,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-voronoi_density-area-avgRoomPerimeter-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-perimeter-voronoi_std_eigenvector_centrality-avgRoomArea-voronoi_avg_shortest_path_length-voronoi_edges-voronoi_std_betweenness_centrality-voronoi_radius-voronoi_traversal_rotation
17,2054.952823731161,0.6856260299733975,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-voronoi_density-area-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-perimeter-voronoi_std_eigenvector_centrality-voronoi_avg_shortest_path_length-voronoi_edges-voronoi_radius-voronoi_traversal_rotation
7,2059.7527760648672,0.7655266037977777,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-roomPerimeter-area-voronoi_numBifurcationPoints-voronoi_edges
5,2064.2442204675344,0.7178517073506615,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_numBifurcationPoints-voronoi_edges
24,2070.528693071431,0.7035468261597609,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-voronoi_density-area-avgRoomPerimeter-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-perimeter-voronoi_std_eigenvector_centrality-avgRoomArea-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_edges-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_avg_eigenvector_centrality-voronoi_radius-voronoi_traversal_rotation
1,2138.8672241731097,0.6314187579558121,voronoi_traversal_distance
