n. features, avg 5-fold RMSE, avg 5-fold r^2, usedFeatures 
5,0.0020740412384726145,0.23106670316362493,roomPerimeter-voronoi_std_katz_centrality-numRooms-voronoi_std_eigenvector_centrality-voronoi_traversal_rotation
1,0.0020969615632585635,0.3269906270651467,voronoi_traversal_rotation
4,0.002128197088988662,0.28731809156017435,roomPerimeter-voronoi_std_katz_centrality-numRooms-voronoi_traversal_rotation
8,0.002144062678977342,0.22228862390094806,roomPerimeter-voronoi_std_katz_centrality-voronoi_density-numRooms-voronoi_avg_eigenvector_centrality-topology_nodes-voronoi_std_eigenvector_centrality-voronoi_traversal_rotation
2,0.002154905778085045,0.21357957262441998,numRooms-voronoi_traversal_rotation
3,0.0021702838379470666,0.3206155440931574,voronoi_std_katz_centrality-numRooms-voronoi_traversal_rotation
11,0.002175791919556227,0.1906608725139858,roomPerimeter-voronoi_std_katz_centrality-topology_std_betweenness_centrality-voronoi_density-numRooms-voronoi_avg_eigenvector_centrality-topology_nodes-voronoi_std_eigenvector_centrality-voronoi_std_closeness_centrality-topology_avg_eigenvector_centrality-voronoi_traversal_rotation
9,0.002186147415494897,0.28892049293749195,roomPerimeter-voronoi_std_katz_centrality-voronoi_density-numRooms-voronoi_avg_eigenvector_centrality-topology_nodes-voronoi_std_eigenvector_centrality-voronoi_std_closeness_centrality-voronoi_traversal_rotation
6,0.0021985711875316056,0.21230717765197404,roomPerimeter-voronoi_std_katz_centrality-voronoi_density-numRooms-voronoi_std_eigenvector_centrality-voronoi_traversal_rotation
7,0.0022000316673639947,0.27314161364799683,roomPerimeter-voronoi_std_katz_centrality-voronoi_density-numRooms-voronoi_avg_eigenvector_centrality-voronoi_std_eigenvector_centrality-voronoi_traversal_rotation
34,0.002221326615748083,-0.4358413894615573,voronoi_traversal_distance-topology_diameter-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-topology_avg_shortest_path_length-topology_std_closeness_centrality-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-topology_std_betweenness_centrality-voronoi_density-topology_density-topology_numBifurcationPoints-area-numRooms-topology_radius-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-topology_avg_closeness_centrality-topology_std_eigenvector_centrality-perimeter-topology_nodes-voronoi_std_eigenvector_centrality-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_edges-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_avg_eigenvector_centrality-voronoi_radius-voronoi_traversal_rotation
18,0.002222601858050568,-0.049617733157254575,voronoi_numTerminalPoints-voronoi_nodes-topology_edges-topology_std_closeness_centrality-roomPerimeter-voronoi_std_katz_centrality-topology_std_betweenness_centrality-voronoi_density-numRooms-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-topology_nodes-voronoi_std_eigenvector_centrality-voronoi_std_closeness_centrality-voronoi_edges-topology_avg_katz_centrality-topology_avg_eigenvector_centrality-voronoi_traversal_rotation
13,0.002227422898292107,0.08358437741409805,topology_edges-roomPerimeter-voronoi_std_katz_centrality-topology_std_betweenness_centrality-voronoi_density-numRooms-voronoi_avg_eigenvector_centrality-topology_nodes-voronoi_std_eigenvector_centrality-voronoi_std_closeness_centrality-topology_avg_katz_centrality-topology_avg_eigenvector_centrality-voronoi_traversal_rotation
10,0.0022627967778537767,0.27747531729388725,roomPerimeter-voronoi_std_katz_centrality-voronoi_density-numRooms-voronoi_avg_eigenvector_centrality-topology_nodes-voronoi_std_eigenvector_centrality-voronoi_std_closeness_centrality-topology_avg_eigenvector_centrality-voronoi_traversal_rotation
16,0.002280880855015362,0.14111010536096116,voronoi_numTerminalPoints-voronoi_nodes-topology_edges-topology_std_closeness_centrality-roomPerimeter-voronoi_std_katz_centrality-topology_std_betweenness_centrality-voronoi_density-numRooms-voronoi_avg_eigenvector_centrality-topology_nodes-voronoi_std_eigenvector_centrality-voronoi_std_closeness_centrality-topology_avg_katz_centrality-topology_avg_eigenvector_centrality-voronoi_traversal_rotation
12,0.002290909165214137,0.14973728181862112,topology_edges-roomPerimeter-voronoi_std_katz_centrality-topology_std_betweenness_centrality-voronoi_density-numRooms-voronoi_avg_eigenvector_centrality-topology_nodes-voronoi_std_eigenvector_centrality-voronoi_std_closeness_centrality-topology_avg_eigenvector_centrality-voronoi_traversal_rotation
14,0.002365157865892981,0.10283873320241281,voronoi_numTerminalPoints-topology_edges-roomPerimeter-voronoi_std_katz_centrality-topology_std_betweenness_centrality-voronoi_density-numRooms-voronoi_avg_eigenvector_centrality-topology_nodes-voronoi_std_eigenvector_centrality-voronoi_std_closeness_centrality-topology_avg_katz_centrality-topology_avg_eigenvector_centrality-voronoi_traversal_rotation
24,0.00237729258135599,0.07359797337305762,voronoi_numTerminalPoints-voronoi_nodes-topology_edges-topology_std_closeness_centrality-roomPerimeter-voronoi_std_katz_centrality-topology_std_betweenness_centrality-voronoi_density-topology_density-topology_numBifurcationPoints-numRooms-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-topology_avg_closeness_centrality-topology_nodes-voronoi_std_eigenvector_centrality-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_edges-topology_avg_katz_centrality-topology_avg_eigenvector_centrality-voronoi_radius-voronoi_traversal_rotation
