n. features, avg 5-fold RMSE, avg 5-fold r^2, usedFeatures 
4,0.00382042077245,-0.243028399876,voronoi_numTerminalPoints-voronoi_nodes-voronoi_numBifurcationPoints-voronoi_edges
1,0.00396216827919,-0.214467290147,voronoi_numTerminalPoints
3,0.0040205808343,-0.116995586461,voronoi_numTerminalPoints-voronoi_nodes-voronoi_edges
2,0.00408945296999,-0.411218014222,voronoi_numTerminalPoints-voronoi_nodes
6,0.00420543851237,-0.63420335342,voronoi_numTerminalPoints-voronoi_nodes-voronoi_diameter-voronoi_numBifurcationPoints-voronoi_edges-voronoi_traversal_rotation
5,0.00427288590365,-0.320414003435,voronoi_numTerminalPoints-voronoi_nodes-voronoi_numBifurcationPoints-voronoi_edges-voronoi_traversal_rotation
9,0.00437074019663,-0.885558477804,voronoi_numTerminalPoints-voronoi_nodes-voronoi_std_eigenvector_centrality-voronoi_diameter-voronoi_numBifurcationPoints-voronoi_edges-voronoi_avg_shortest_path_length-voronoi_radius-voronoi_traversal_rotation
7,0.00463021529154,-0.552075122646,voronoi_numTerminalPoints-voronoi_nodes-voronoi_diameter-voronoi_numBifurcationPoints-voronoi_edges-voronoi_avg_shortest_path_length-voronoi_traversal_rotation
8,0.00469556704593,-0.513525597352,voronoi_numTerminalPoints-voronoi_nodes-voronoi_diameter-voronoi_numBifurcationPoints-voronoi_edges-voronoi_avg_shortest_path_length-voronoi_radius-voronoi_traversal_rotation
11,0.00499658170612,-1.43475764154,voronoi_numTerminalPoints-voronoi_nodes-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-voronoi_diameter-numRooms-voronoi_numBifurcationPoints-voronoi_edges-voronoi_avg_shortest_path_length-voronoi_radius-voronoi_traversal_rotation
12,0.00540466629913,-1.78696378794,voronoi_numTerminalPoints-voronoi_nodes-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-voronoi_std_katz_centrality-voronoi_diameter-numRooms-voronoi_numBifurcationPoints-voronoi_edges-voronoi_avg_shortest_path_length-voronoi_radius-voronoi_traversal_rotation
14,0.00552554594761,-5.69805159981,voronoi_numTerminalPoints-voronoi_nodes-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-voronoi_std_katz_centrality-voronoi_diameter-numRooms-voronoi_numBifurcationPoints-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length-voronoi_radius-topology_std_eigenvector_centrality-voronoi_traversal_rotation
