n. features, avg 5-fold RMSE, avg 5-fold r^2, usedFeatures 
7,0.001791093390805993,-0.1324000504748725,voronoi_density-avgRoomPerimeter-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-wallRatio-topology_std_eigenvector_centrality-avgRoomArea
4,0.0018342285016919716,0.0724496451106846,voronoi_density-wallRatio-topology_std_eigenvector_centrality-avgRoomArea
9,0.001836920470188992,-0.023561729018878808,voronoi_density-avgRoomPerimeter-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-wallRatio-topology_std_eigenvector_centrality-avgRoomArea-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality
6,0.0018450545462702257,0.1159741798779114,voronoi_density-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-wallRatio-topology_std_eigenvector_centrality-avgRoomArea
1,0.0018757385803104653,-0.1583573088077,wallRatio
3,0.0018872883734740169,-0.21799880550867315,wallRatio-topology_std_eigenvector_centrality-avgRoomArea
13,0.001906806533536903,-0.24332148173698337,voronoi_diameter-voronoi_density-topology_density-avgRoomPerimeter-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-wallRatio-topology_std_eigenvector_centrality-voronoi_std_eigenvector_centrality-avgRoomArea-topology_avg_betweenness_centrality-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality
8,0.0019088503309768478,0.037822342254206776,voronoi_density-avgRoomPerimeter-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-wallRatio-topology_std_eigenvector_centrality-avgRoomArea-voronoi_avg_shortest_path_length
10,0.0019417933909089114,-0.49861303586180883,voronoi_density-topology_density-avgRoomPerimeter-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-wallRatio-topology_std_eigenvector_centrality-avgRoomArea-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality
5,0.0019509465072673337,0.06954350047742394,voronoi_density-voronoi_avg_closeness_centrality-wallRatio-topology_std_eigenvector_centrality-avgRoomArea
2,0.0019655101203887426,-0.1809539367555386,wallRatio-avgRoomArea
16,0.0019753026515563596,-0.04497382138703376,voronoi_std_katz_centrality-voronoi_diameter-voronoi_density-topology_density-avgRoomPerimeter-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-wallRatio-topology_std_eigenvector_centrality-voronoi_std_eigenvector_centrality-avgRoomArea-topology_avg_betweenness_centrality-topology_std_katz_centrality-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_radius
21,0.0020209420621472036,-0.42500446974255934,voronoi_traversal_distance-voronoi_std_katz_centrality-voronoi_diameter-voronoi_density-topology_density-area-numRooms-avgRoomPerimeter-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-wallRatio-topology_std_eigenvector_centrality-topology_nodes-voronoi_std_eigenvector_centrality-avgRoomArea-topology_avg_betweenness_centrality-topology_std_katz_centrality-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-topology_avg_katz_centrality-voronoi_radius
