n. features, avg 5-fold RMSE, avg 5-fold r^2, usedFeatures 
2,1108.06009099,0.557445252022,voronoi_traversal_distance-voronoi_nodes
4,1217.56042028,0.584067257602,voronoi_traversal_distance-voronoi_nodes-numRooms-voronoi_edges
3,1257.09541137,0.493077542921,voronoi_traversal_distance-voronoi_nodes-voronoi_edges
5,1270.43147759,0.359870704638,voronoi_traversal_distance-voronoi_nodes-numRooms-voronoi_edges-voronoi_avg_shortest_path_length
1,1286.88478887,0.625705232784,voronoi_traversal_distance
12,1321.39218317,0.555808992194,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-voronoi_std_katz_centrality-numRooms-voronoi_numBifurcationPoints-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length-voronoi_traversal_rotation
21,1322.85660403,0.0283800536102,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-voronoi_std_katz_centrality-voronoi_diameter-topology_std_betweenness_centrality-numRooms-voronoi_numBifurcationPoints-voronoi_avg_closeness_centrality-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_radius-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_std_eigenvector_centrality-voronoi_traversal_rotation
6,1332.93534021,0.436129786985,voronoi_traversal_distance-voronoi_nodes-numRooms-voronoi_edges-voronoi_avg_shortest_path_length-voronoi_traversal_rotation
9,1364.81271206,0.450052442019,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_std_eigenvector_centrality-numRooms-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length-voronoi_traversal_rotation
8,1374.74967619,0.527177254462,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-numRooms-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length-voronoi_traversal_rotation
15,1449.65802365,0.184969974639,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-voronoi_std_katz_centrality-numRooms-voronoi_numBifurcationPoints-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length-voronoi_radius-topology_std_eigenvector_centrality-voronoi_traversal_rotation
16,1449.98229324,0.342570750708,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-voronoi_std_katz_centrality-numRooms-voronoi_numBifurcationPoints-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_radius-topology_std_eigenvector_centrality-voronoi_traversal_rotation
7,1459.75655295,0.297897780772,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-numRooms-voronoi_edges-voronoi_avg_shortest_path_length-voronoi_traversal_rotation
11,1474.33694669,0.354340839849,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_std_eigenvector_centrality-voronoi_std_katz_centrality-numRooms-voronoi_numBifurcationPoints-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length-voronoi_traversal_rotation
