n. features, avg 5-fold RMSE, avg 5-fold r^2, usedFeatures 
4,0.0758202588993,0.676656159153,voronoi_traversal_distance-voronoi_nodes-voronoi_edges-voronoi_traversal_rotation
2,0.0794929322044,0.608022720364,voronoi_traversal_distance-voronoi_edges
1,0.0800432698146,0.625196435539,voronoi_traversal_distance
6,0.0813670939262,0.718427085615,voronoi_traversal_distance-voronoi_nodes-numRooms-voronoi_numBifurcationPoints-voronoi_edges-voronoi_traversal_rotation
7,0.0816702788294,0.730009311867,voronoi_traversal_distance-voronoi_nodes-numRooms-voronoi_numBifurcationPoints-voronoi_edges-voronoi_avg_shortest_path_length-voronoi_traversal_rotation
5,0.0817104440893,0.713900624842,voronoi_traversal_distance-voronoi_nodes-voronoi_numBifurcationPoints-voronoi_edges-voronoi_traversal_rotation
9,0.0838688700109,0.679724844662,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-numRooms-voronoi_numBifurcationPoints-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length-voronoi_traversal_rotation
8,0.0846056358049,0.721088301714,voronoi_traversal_distance-voronoi_nodes-numRooms-voronoi_numBifurcationPoints-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length-voronoi_traversal_rotation
3,0.0852123109874,0.707057749223,voronoi_traversal_distance-voronoi_nodes-voronoi_edges
10,0.0874159675091,0.696545368851,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-roomPerimeter-numRooms-voronoi_numBifurcationPoints-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length-voronoi_traversal_rotation
13,0.0911100463731,0.574184112059,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-roomPerimeter-numRooms-voronoi_numBifurcationPoints-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length-voronoi_radius-voronoi_traversal_rotation
12,0.0921231031418,0.681346392276,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-roomPerimeter-numRooms-voronoi_numBifurcationPoints-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length-voronoi_traversal_rotation
14,0.0932860203075,0.450568072787,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-numRooms-voronoi_numBifurcationPoints-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length-voronoi_radius-voronoi_traversal_rotation
15,0.093905815882,0.545594366286,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-numRooms-voronoi_numBifurcationPoints-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length-voronoi_radius-topology_std_eigenvector_centrality-voronoi_traversal_rotation
11,0.0941846547048,0.59075781604,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_std_eigenvector_centrality-roomPerimeter-numRooms-voronoi_numBifurcationPoints-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length-voronoi_traversal_rotation
18,0.0981639455403,0.353102913314,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-numRooms-voronoi_numBifurcationPoints-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length-voronoi_radius-voronoi_std_betweenness_centrality-topology_std_eigenvector_centrality-voronoi_traversal_rotation
17,0.103299629216,0.410865943504,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-numRooms-voronoi_numBifurcationPoints-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length-voronoi_radius-voronoi_std_betweenness_centrality-topology_std_eigenvector_centrality-voronoi_traversal_rotation
27,0.104717889598,0.493039325636,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-topology_std_betweenness_centrality-area-numRooms-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-voronoi_edges-perimeter-topology_nodes-topology_avg_betweenness_centrality-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_radius-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_avg_eigenvector_centrality-topology_std_eigenvector_centrality-voronoi_traversal_rotation
22,0.106422101595,0.166801143427,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-topology_std_betweenness_centrality-numRooms-voronoi_numBifurcationPoints-voronoi_avg_closeness_centrality-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_radius-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_std_eigenvector_centrality-voronoi_traversal_rotation
26,0.106787580849,0.064628109863,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-topology_std_betweenness_centrality-area-numRooms-voronoi_numBifurcationPoints-voronoi_avg_closeness_centrality-voronoi_edges-perimeter-topology_nodes-topology_avg_betweenness_centrality-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_radius-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_avg_eigenvector_centrality-topology_std_eigenvector_centrality-voronoi_traversal_rotation
23,0.108237652699,0.0553139189767,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-topology_std_betweenness_centrality-numRooms-voronoi_numBifurcationPoints-voronoi_avg_closeness_centrality-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_radius-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_avg_eigenvector_centrality-topology_std_eigenvector_centrality-voronoi_traversal_rotation
25,0.114890499872,0.11747280899,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-topology_std_betweenness_centrality-area-numRooms-voronoi_numBifurcationPoints-voronoi_avg_closeness_centrality-voronoi_edges-perimeter-topology_nodes-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_radius-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_avg_eigenvector_centrality-topology_std_eigenvector_centrality-voronoi_traversal_rotation
16,0.117359228616,0.265472955662,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-numRooms-voronoi_numBifurcationPoints-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length-voronoi_radius-voronoi_std_betweenness_centrality-topology_std_eigenvector_centrality-voronoi_traversal_rotation
28,0.123948964974,0.263609375702,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-topology_std_betweenness_centrality-area-numRooms-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-voronoi_edges-perimeter-topology_nodes-topology_std_closeness_centrality-topology_avg_betweenness_centrality-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_radius-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_avg_eigenvector_centrality-topology_std_eigenvector_centrality-voronoi_traversal_rotation
24,0.123966480836,0.241058997109,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-topology_std_betweenness_centrality-area-numRooms-voronoi_numBifurcationPoints-voronoi_avg_closeness_centrality-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_radius-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_avg_eigenvector_centrality-topology_std_eigenvector_centrality-voronoi_traversal_rotation
29,0.124065840408,-0.156690897446,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-topology_std_betweenness_centrality-topology_numBifurcationPoints-area-numRooms-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-voronoi_edges-perimeter-topology_nodes-topology_std_closeness_centrality-topology_avg_betweenness_centrality-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_radius-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_avg_eigenvector_centrality-topology_std_eigenvector_centrality-voronoi_traversal_rotation
19,0.124389302423,0.502366256088,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-numRooms-voronoi_numBifurcationPoints-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_radius-voronoi_std_betweenness_centrality-topology_std_eigenvector_centrality-voronoi_traversal_rotation
21,0.127896595103,0.369113198771,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-topology_std_betweenness_centrality-numRooms-voronoi_numBifurcationPoints-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_radius-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_std_eigenvector_centrality-voronoi_traversal_rotation
20,0.133568386153,0.269650778216,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-numRooms-voronoi_numBifurcationPoints-voronoi_edges-topology_nodes-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_radius-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_std_eigenvector_centrality-voronoi_traversal_rotation
31,0.152965491326,-0.985331600528,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-topology_std_betweenness_centrality-voronoi_density-topology_density-topology_numBifurcationPoints-area-numRooms-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-voronoi_edges-perimeter-topology_nodes-topology_std_closeness_centrality-topology_avg_betweenness_centrality-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_radius-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_avg_eigenvector_centrality-topology_std_eigenvector_centrality-voronoi_traversal_rotation
30,0.156124651459,0.00766354129077,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-topology_std_betweenness_centrality-topology_density-topology_numBifurcationPoints-area-numRooms-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-voronoi_edges-perimeter-topology_nodes-topology_std_closeness_centrality-topology_avg_betweenness_centrality-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_radius-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_avg_eigenvector_centrality-topology_std_eigenvector_centrality-voronoi_traversal_rotation
37,0.170764835668,-7.7345950783,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-topology_avg_shortest_path_length-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-entropy-voronoi_diameter-topology_std_betweenness_centrality-voronoi_density-topology_density-topology_numBifurcationPoints-area-numRooms-topology_radius-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-topology_avg_closeness_centrality-voronoi_edges-avgRoomWallRatio-perimeter-topology_nodes-topology_std_closeness_centrality-avgRoomArea-topology_avg_betweenness_centrality-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_radius-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_avg_eigenvector_centrality-topology_std_eigenvector_centrality-voronoi_traversal_rotation
32,0.186639500643,-0.698591594175,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-topology_std_betweenness_centrality-voronoi_density-topology_density-topology_numBifurcationPoints-area-numRooms-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-voronoi_edges-perimeter-topology_nodes-topology_std_closeness_centrality-avgRoomArea-topology_avg_betweenness_centrality-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_radius-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_avg_eigenvector_centrality-topology_std_eigenvector_centrality-voronoi_traversal_rotation
39,0.215340355567,-8.04865408979,voronoi_traversal_distance-topology_diameter-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-topology_avg_shortest_path_length-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-entropy-voronoi_diameter-topology_std_betweenness_centrality-voronoi_density-topology_density-topology_numBifurcationPoints-area-numRooms-avgRoomPerimeter-topology_radius-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-topology_avg_closeness_centrality-voronoi_edges-avgRoomWallRatio-perimeter-topology_nodes-topology_std_closeness_centrality-avgRoomArea-topology_avg_betweenness_centrality-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_radius-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_avg_eigenvector_centrality-topology_std_eigenvector_centrality-voronoi_traversal_rotation
38,0.218402292857,-0.603902435029,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-topology_avg_shortest_path_length-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-entropy-voronoi_diameter-topology_std_betweenness_centrality-voronoi_density-topology_density-topology_numBifurcationPoints-area-numRooms-avgRoomPerimeter-topology_radius-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-topology_avg_closeness_centrality-voronoi_edges-avgRoomWallRatio-perimeter-topology_nodes-topology_std_closeness_centrality-avgRoomArea-topology_avg_betweenness_centrality-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_radius-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_avg_eigenvector_centrality-topology_std_eigenvector_centrality-voronoi_traversal_rotation
33,0.220718674389,-0.603965507988,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-topology_std_betweenness_centrality-voronoi_density-topology_density-topology_numBifurcationPoints-area-numRooms-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-topology_avg_closeness_centrality-voronoi_edges-perimeter-topology_nodes-topology_std_closeness_centrality-avgRoomArea-topology_avg_betweenness_centrality-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_radius-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_avg_eigenvector_centrality-topology_std_eigenvector_centrality-voronoi_traversal_rotation
36,0.224716425681,-1.4544563425,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-entropy-voronoi_diameter-topology_std_betweenness_centrality-voronoi_density-topology_density-topology_numBifurcationPoints-area-numRooms-avgRoomPerimeter-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-topology_avg_closeness_centrality-voronoi_edges-avgRoomWallRatio-perimeter-topology_nodes-topology_std_closeness_centrality-avgRoomArea-topology_avg_betweenness_centrality-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_radius-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_avg_eigenvector_centrality-topology_std_eigenvector_centrality-voronoi_traversal_rotation
34,0.24637152865,-0.255575218666,voronoi_traversal_distance-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-topology_std_betweenness_centrality-voronoi_density-topology_density-topology_numBifurcationPoints-area-numRooms-avgRoomPerimeter-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-topology_avg_closeness_centrality-voronoi_edges-perimeter-topology_nodes-topology_std_closeness_centrality-avgRoomArea-topology_avg_betweenness_centrality-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_radius-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_avg_eigenvector_centrality-topology_std_eigenvector_centrality-voronoi_traversal_rotation
40,0.25901762172,-0.184736725155,voronoi_traversal_distance-topology_diameter-voronoi_numTerminalPoints-voronoi_nodes-topology_edges-topology_avg_shortest_path_length-voronoi_std_eigenvector_centrality-voronoi_avg_betweenness_centrality-roomPerimeter-voronoi_std_katz_centrality-entropy-voronoi_diameter-topology_std_betweenness_centrality-voronoi_density-topology_density-topology_numBifurcationPoints-area-numRooms-avgRoomPerimeter-topology_radius-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-topology_avg_closeness_centrality-voronoi_edges-avgRoomWallRatio-perimeter-topology_nodes-topology_std_closeness_centrality-wallRatio-avgRoomArea-topology_avg_betweenness_centrality-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_radius-topology_avg_katz_centrality-voronoi_std_betweenness_centrality-topology_avg_eigenvector_centrality-topology_std_eigenvector_centrality-voronoi_traversal_rotation
