x, y, r^2, avg 5-fold RMSE, avg 5-fold r^2 
topology_std_katz_centrality,rotError.mean.mean,0.0205341135753,0.22196420182,-0.619600984212
voronoi_diameter,rotError.numSamples.std,0.0204010308611,184524.10079,-5.33495322401
voronoi_diameter,transError.numSamples.std,0.0204010308611,186158.710625,-0.126965264043
voronoi_std_betweenness_centrality,transError.std.mean,0.0203944951655,4.94291788162,-0.135947330973
voronoi_avg_katz_centrality,transError.std.mean,0.0203164297749,4.92618770954,-17.0695083055
topology_avg_katz_centrality,rotError.numSamples.mean,0.0200499662176,268726.260004,-0.273028661669
topology_avg_katz_centrality,transError.numSamples.mean,0.0200499662176,279745.688264,-0.208632915629
voronoi_avg_katz_centrality,transError.mean.mean,0.0199970433325,3.23103859465,-0.107258792444
topology_diameter,transError.std.std,0.019937415832,3.13533421507,-10.0320591193
topology_nodes,rotError.mean.std,0.0196981146721,0.150381787632,-4.37784708012
topology_std_katz_centrality,transError.mean.mean,0.01958468978,2.9997648036,-0.19437955535
topology_avg_betweenness_centrality,rotError.std.std,0.0193298524623,0.163238550662,-22.179132554
topology_density,rotError.numSamples.mean,0.019248047314,323097.051599,-37.1535368264
topology_density,transError.numSamples.mean,0.019248047314,271871.074545,-0.747963985731
roomPerimeter,rotError.mean.mean,0.0187114354318,0.217861141268,-0.662470407289
voronoi_diameter,transError.std.std,0.0185901636164,3.08527913603,-12.5045760599
topology_std_eigenvector_centrality,transError.mean.mean,0.0179651547225,3.18185711173,-0.297231935886
voronoi_numBifurcationPoints,rotError.numSamples.std,0.0173883720893,174877.199551,-0.289890419702
voronoi_numBifurcationPoints,transError.numSamples.std,0.0173883720893,186589.943235,-2.04364155468
voronoi_diameter,transError.mean.std,0.0173523644361,2.19233160669,-0.146643675219
topology_diameter,transError.std.mean,0.0172711035107,5.46869446961,-1.5175272331
voronoi_avg_shortest_path_length,rotError.numSamples.std,0.0164772075868,180394.045492,-9.76229522171
voronoi_avg_shortest_path_length,transError.numSamples.std,0.0164772075868,185797.441504,-4.98511719193
totalTime,transError.mean.mean,0.0164080194041,3.23353269808,-0.109936351356
topology_avg_betweenness_centrality,transError.mean.std,0.0163313042506,2.23692658055,-16.2464450784
topology_std_betweenness_centrality,transError.mean.std,0.0160184733483,2.11996608113,-0.415402730749
topology_radius,rotError.mean.mean,0.0158872887135,0.218301399602,-21.8133656626
totalTime,transError.std.mean,0.0158216253686,5.07248498132,-21.9635715233
voronoi_diameter,rotError.mean.std,0.0155553158105,0.15118850158,-18.3673177869
topology_std_katz_centrality,rotError.std.mean,0.0153029408356,0.282252724527,-0.152856974987
topology_avg_katz_centrality,transError.mean.std,0.0151130541432,2.11450003333,-1.10334181258
avgRoomArea,rotError.std.mean,0.0149653963094,0.254033611247,-0.29287428868
avgRoomArea,rotError.mean.mean,0.0147229224089,0.220692472366,-1.76707379267
totalTime,rotError.numSamples.mean,0.0146578311392,282580.892393,-0.733937939464
totalTime,transError.numSamples.mean,0.0146578311392,280726.640922,-0.64894227769
voronoi_std_betweenness_centrality,transError.mean.mean,0.0144820934288,3.19174985719,-14.4570498833
voronoi_radius,rotError.mean.mean,0.0137441301539,0.219997417581,-0.117355551796
topology_std_closeness_centrality,transError.mean.std,0.0136781297711,2.14613451517,-24.1677442036
voronoi_std_eigenvector_centrality,rotError.numSamples.std,0.0133259597188,188935.489625,-0.712406918298
voronoi_std_eigenvector_centrality,transError.numSamples.std,0.0133259597188,186445.591952,-0.720037341345
topology_numBifurcationPoints,rotError.numSamples.mean,0.0131688008234,283123.955054,-17.0129608649
topology_numBifurcationPoints,transError.numSamples.mean,0.0131688008234,282963.773681,-115.315213142
voronoi_avg_katz_centrality,rotError.mean.mean,0.012910743128,0.221196012103,-2.24289342192
topology_avg_eigenvector_centrality,transError.mean.std,0.0128551825876,2.28766102023,-2.80115484991
voronoi_std_katz_centrality,rotError.numSamples.std,0.012670984441,195918.681731,-160.769995723
voronoi_std_katz_centrality,transError.numSamples.std,0.012670984441,171948.764704,-696.896251911
voronoi_radius,rotError.numSamples.std,0.0126421460966,179761.091612,-0.389482646887
voronoi_radius,transError.numSamples.std,0.0126421460966,168748.696504,-2.67681011178
voronoi_radius,rotError.std.mean,0.0126393876106,0.267122812828,-31.527983425
topology_edges,rotError.numSamples.mean,0.0125954208058,280537.943536,-0.382486601032
topology_edges,transError.numSamples.mean,0.0125954208058,284205.889908,-0.403112716249
topology_std_closeness_centrality,rotError.numSamples.mean,0.012563928908,274951.411133,-1.51886507556
topology_std_closeness_centrality,transError.numSamples.mean,0.012563928908,275330.886247,-0.644915070225
topology_radius,transError.mean.std,0.0125322876301,2.17267664453,-3.82642050888
voronoi_avg_katz_centrality,transError.std.std,0.0122470760089,3.06287002095,-70.1996892662
topology_diameter,transError.mean.mean,0.0122341257991,3.15582358782,-4.7236493686
topology_edges,rotError.mean.std,0.0120117522401,0.15347057737,-0.327235403132
voronoi_avg_katz_centrality,rotError.numSamples.std,0.0118297829489,189174.618822,-0.348955855171
voronoi_avg_katz_centrality,transError.numSamples.std,0.0118297829489,186650.010954,-31.6406999879
voronoi_avg_katz_centrality,rotError.numSamples.mean,0.011827819861,279420.41039,-6.14510964997
voronoi_avg_katz_centrality,transError.numSamples.mean,0.011827819861,281228.18881,-0.61118802118
perimeter,rotError.numSamples.mean,0.0117562874478,276027.292985,-3.24928594215
perimeter,transError.numSamples.mean,0.0117562874478,276463.145478,-2.58337259505
voronoi_avg_shortest_path_length,rotError.std.mean,0.011705431104,0.253027564811,-0.122626761463
voronoi_avg_katz_centrality,rotError.std.mean,0.0116951950725,0.258222626622,-21.6026706849
voronoi_avg_shortest_path_length,rotError.mean.mean,0.0116654482489,0.221449020854,-0.0125666958087
voronoi_std_betweenness_centrality,rotError.numSamples.std,0.011637709168,190760.488051,-1.39598767487
voronoi_std_betweenness_centrality,transError.numSamples.std,0.011637709168,189440.021121,-3.00026113813
topology_numBifurcationPoints,rotError.mean.std,0.0115390425123,0.147614274409,-0.234190823657
voronoi_avg_closeness_centrality,rotError.numSamples.std,0.0114276335022,190138.737122,-0.392400702031
voronoi_avg_closeness_centrality,transError.numSamples.std,0.0114276335022,189713.688571,-0.10805142886
topology_avg_eigenvector_centrality,rotError.numSamples.mean,0.0114127831167,280464.864197,-2.52401809202
topology_avg_eigenvector_centrality,transError.numSamples.mean,0.0114127831167,297227.11401,-0.540037312465
voronoi_avg_katz_centrality,rotError.std.std,0.0112043933928,0.154662669764,-20.4924859844
area,rotError.std.mean,0.0110678447335,0.26460134741,-0.21459316615
voronoi_edges,rotError.numSamples.std,0.0110195450611,180865.150763,-0.372568927343
voronoi_edges,transError.numSamples.std,0.0110195450611,181163.165912,-5.0278737189
perimeter,transError.mean.mean,0.0107584973775,3.29933383865,-3.29864773512
voronoi_avg_eigenvector_centrality,rotError.numSamples.std,0.0106741419482,188753.379763,-6.51451640827
voronoi_avg_eigenvector_centrality,transError.numSamples.std,0.0106741419482,198456.798736,-1.04292297453
perimeter,transError.std.mean,0.0105236959217,4.83542609378,-30.9337679945
topology_nodes,rotError.numSamples.mean,0.0104889101875,280459.624762,-12.8405755264
topology_nodes,transError.numSamples.mean,0.0104889101875,286547.795855,-1.75999543341
numRooms,transError.std.mean,0.0104622409324,5.08718798959,-44.7212094039
voronoi_nodes,rotError.numSamples.std,0.0102807539295,195944.161477,-511.430494412
voronoi_nodes,transError.numSamples.std,0.0102807539295,188996.144468,-41.3577774947
voronoi_avg_closeness_centrality,rotError.std.std,0.0102575279085,0.144688132073,-0.132689819714
voronoi_avg_betweenness_centrality,rotError.numSamples.std,0.010197196379,197221.673137,-1.43663925019
voronoi_avg_betweenness_centrality,transError.numSamples.std,0.010197196379,189768.360355,-0.348962544264
voronoi_avg_katz_centrality,transError.mean.std,0.00959295104477,2.09910250005,-7.02236747582
voronoi_avg_katz_centrality,rotError.mean.std,0.00904702377268,0.156320251099,-22.9915112009
voronoi_avg_eigenvector_centrality,rotError.std.std,0.00861534119388,0.147696167763,-0.717435429171
topology_avg_closeness_centrality,transError.mean.std,0.00855421043397,2.16969785487,-0.329772436731
area,rotError.mean.mean,0.00853801272446,0.215660015364,-1.91794793368
voronoi_avg_shortest_path_length,transError.mean.std,0.00852465995662,2.15992477012,-0.0712867205732
voronoi_numBifurcationPoints,transError.std.std,0.00823366842419,3.08602767681,-4.42119832844
wallRatio,rotError.std.mean,0.00813767910918,0.271319550138,-0.340230264168
voronoi_density,rotError.numSamples.std,0.00811780165659,200520.211982,-1.41621062368
voronoi_density,transError.numSamples.std,0.00811780165659,195456.940481,-11.0131000597
voronoi_avg_shortest_path_length,transError.std.std,0.00807448844276,3.17390517046,-8.30548198443
topology_diameter,rotError.mean.std,0.00799008403691,0.151330653807,-107.95383295
numRooms,rotError.numSamples.mean,0.00796396816817,272261.786575,-4.32821381786
numRooms,transError.numSamples.mean,0.00796396816817,289772.597217,-2.13063855055
voronoi_avg_eigenvector_centrality,rotError.mean.std,0.00795370759921,0.147565707157,-82.0643010234
voronoi_std_eigenvector_centrality,rotError.std.mean,0.0079247076832,0.294740404676,-0.88744788913
avgRoomArea,transError.mean.mean,0.00785299010272,3.06044784053,-3.25092631624
avgRoomPerimeter,transError.std.std,0.00777987691243,3.09473203726,-52.4230968812
voronoi_numBifurcationPoints,transError.mean.std,0.00754905497428,2.12348943544,-15.8123585346
voronoi_avg_closeness_centrality,rotError.mean.std,0.00753164483813,0.147523362682,-0.749707591815
voronoi_avg_closeness_centrality,transError.std.std,0.00751331786571,2.89471443079,-0.130309901403
voronoi_avg_eigenvector_centrality,transError.std.std,0.00746360149737,2.77368841844,-17.3943888219
voronoi_radius,transError.std.mean,0.00742781596442,5.45231330604,-0.561462462189
voronoi_radius,rotError.numSamples.mean,0.00727110491163,293204.249603,-0.62970693968
voronoi_radius,transError.numSamples.mean,0.00727110491163,292167.858772,-48.024558327
voronoi_std_eigenvector_centrality,transError.std.std,0.00713597246345,3.19100078794,-20.6941465035
voronoi_std_katz_centrality,transError.std.std,0.00705634447201,2.9940211615,-1.49283712696
voronoi_avg_eigenvector_centrality,transError.mean.std,0.00699493387128,2.4799395865,-13.3155851068
topology_diameter,transError.mean.std,0.00699335643223,2.17302335093,-116.592465413
voronoi_std_eigenvector_centrality,transError.mean.std,0.00678481476423,2.09502256082,-25.6644603825
voronoi_radius,transError.mean.std,0.00671271858233,2.09377987653,-0.327377874459
voronoi_std_katz_centrality,transError.mean.std,0.00668800140295,2.18840267633,-0.0729031409843
avgRoomPerimeter,rotError.mean.mean,0.00661878335664,0.217414826769,-65.0092221626
avgRoomWallRatio,rotError.std.std,0.00661069650401,0.151934443371,-0.0548290138344
avgRoomWallRatio,rotError.std.mean,0.00655544808856,0.258428230862,-15.2844928633
voronoi_avg_closeness_centrality,transError.mean.std,0.00650577785681,2.21167785186,-0.434957570377
avgRoomArea,transError.std.mean,0.00647845350266,4.9405875879,-0.629208473715
voronoi_density,rotError.std.std,0.00641109506673,0.145291282393,-0.543212179073
voronoi_std_eigenvector_centrality,rotError.mean.mean,0.0062614337693,0.231325648589,-0.48192695987
numRooms,transError.mean.mean,0.00623614050498,3.1176599344,-1.52537072883
avgRoomPerimeter,rotError.std.mean,0.00616516039174,0.261299365387,-43.2306312291
topology_radius,rotError.mean.std,0.00611132401263,0.156642508961,-8.75888574516
avgRoomArea,rotError.std.std,0.00599879239634,0.149533260128,-3.12423364926
totalLength,transError.std.std,0.00593759950216,2.86243192625,-0.874462216084
voronoi_density,transError.std.std,0.00588549349837,2.97214229153,-83.7399370861
voronoi_density,rotError.mean.std,0.00584185806836,0.142139953096,-17.8136296924
voronoi_avg_shortest_path_length,rotError.std.std,0.00568244311964,0.151342270938,-200.981920927
voronoi_std_katz_centrality,rotError.std.mean,0.00567213769531,0.326240684578,-22.4877200109
voronoi_radius,transError.std.std,0.00561133788023,2.71606532214,-8.79022734237
topology_numBifurcationPoints,transError.mean.std,0.00545554456306,2.16325595326,-43.0638162127
voronoi_density,transError.mean.mean,0.00540075785773,4.25587543495,-0.0420435072773
perimeter,rotError.std.std,0.00539565356873,0.154612299672,-4.92910870584
avgRoomWallRatio,rotError.mean.mean,0.00516649120374,0.219477882309,-2.2625674357
perimeter,rotError.mean.std,0.0049676841027,0.151524456837,-23.1830907169
voronoi_density,transError.mean.std,0.0049563430855,2.15159539834,-16.8362477438
avgRoomPerimeter,rotError.numSamples.std,0.00494369140344,193112.557496,-24.3389594088
avgRoomPerimeter,transError.numSamples.std,0.00494369140344,188234.907874,-0.255561420471
voronoi_radius,transError.mean.mean,0.00487470757219,3.1725256816,-8.2406480116
topology_radius,transError.std.mean,0.00479057547351,5.72360928102,-5.72285468989
voronoi_std_betweenness_centrality,rotError.std.std,0.00478771253695,0.15108034741,-0.378464149275
avgRoomArea,rotError.mean.std,0.00470128909513,0.148515975207,-54.6114614115
voronoi_std_closeness_centrality,rotError.std.mean,0.00466484392781,0.36249377075,-3.41849813648
voronoi_edges,transError.mean.std,0.00461601024648,2.20652997825,-0.390428045145
voronoi_avg_betweenness_centrality,transError.mean.std,0.00453218331074,2.21751993342,-0.253134525276
topology_std_katz_centrality,rotError.numSamples.mean,0.0045167230578,274071.877709,-0.480099926432
topology_std_katz_centrality,transError.numSamples.mean,0.0045167230578,290895.547207,-2.82062833213
voronoi_radius,rotError.std.std,0.00451435272882,0.148784629702,-320.706385151
voronoi_density,transError.std.mean,0.00448379726737,5.464492662,-0.84055403247
voronoi_edges,transError.std.std,0.00440107789902,2.99865686238,-23.7743307672
voronoi_std_closeness_centrality,rotError.numSamples.std,0.00439765776243,185764.33652,-4.03489483695
voronoi_std_closeness_centrality,transError.numSamples.std,0.00439765776243,183092.612746,-1.07286001669
voronoi_std_katz_centrality,rotError.mean.mean,0.00435867845361,0.23629619618,-0.793255442875
voronoi_nodes,transError.mean.std,0.00434159778326,2.03430817922,-9.01626026585
topology_diameter,rotError.std.mean,0.00425351675307,0.258374257686,-21.6300410848
totalTime,transError.std.std,0.00421953551661,2.98138482923,-10.9773735983
voronoi_nodes,transError.std.std,0.00419956521108,3.24298200002,-0.112582774596
voronoi_std_katz_centrality,rotError.std.std,0.00417739998056,0.166280732463,-188.373805745
wallRatio,transError.std.mean,0.0041075434443,4.99865636901,-47.046305679
topology_avg_shortest_path_length,transError.mean.mean,0.00402445816276,3.20846390877,-0.326821885306
voronoi_avg_betweenness_centrality,transError.std.std,0.00400182493619,3.03643614384,-13.5972028097
topology_avg_shortest_path_length,rotError.numSamples.mean,0.00390288046869,275039.353902,-0.575800754092
topology_avg_shortest_path_length,transError.numSamples.mean,0.00390288046869,292962.874789,-12.5209039828
totalLength,rotError.numSamples.std,0.00388295918347,192458.447853,-0.652700205835
totalLength,transError.numSamples.std,0.00388295918347,195298.085193,-37.3803963836
voronoi_std_betweenness_centrality,rotError.numSamples.mean,0.00374903626791,279110.735123,-0.642123796751
voronoi_std_betweenness_centrality,transError.numSamples.mean,0.00374903626791,282498.748163,-0.689120709147
voronoi_std_closeness_centrality,rotError.mean.mean,0.00373401150854,0.320756489947,-0.25427134824
voronoi_edges,transError.std.mean,0.00364868131074,4.94121483821,-0.0753868767408
voronoi_std_eigenvector_centrality,rotError.std.std,0.00359234518621,0.147077685824,-562.422111984
voronoi_std_betweenness_centrality,rotError.mean.std,0.00354048689965,0.150840127184,-60.6606578513
voronoi_std_katz_centrality,rotError.mean.std,0.00339067523891,0.161196634506,-1.0243934385
voronoi_nodes,transError.std.mean,0.00335065132148,5.07690805741,-1.46237084304
voronoi_density,rotError.numSamples.mean,0.00332427598001,303100.178348,-1.15915819489
voronoi_density,transError.numSamples.mean,0.00332427598001,341553.180236,-13.1948075777
topology_density,transError.std.std,0.00320124442562,2.92674600342,-46.3246612145
topology_std_closeness_centrality,transError.std.std,0.00316276770101,3.09494193904,-40.7751393807
topology_radius,transError.mean.mean,0.00312951785259,3.2631268185,-1.25009761903
topology_std_eigenvector_centrality,rotError.numSamples.std,0.0031051041868,189591.537008,-108.917174059
topology_std_eigenvector_centrality,transError.numSamples.std,0.0031051041868,193292.771452,-3.59675398217
topology_diameter,rotError.mean.mean,0.00306973491042,0.219464278622,-0.406590072086
topology_avg_shortest_path_length,rotError.numSamples.std,0.00304531396658,188694.290148,-793.033992885
topology_avg_shortest_path_length,transError.numSamples.std,0.00304531396658,188915.930364,-6.94631887414
topology_std_betweenness_centrality,transError.std.std,0.00304274251751,2.94438264254,-0.387088016496
topology_numBifurcationPoints,transError.std.std,0.00303019183702,3.12937981102,-0.341180948333
avgRoomPerimeter,transError.mean.mean,0.00299264175497,3.09637850696,-2.00350344951
topology_std_katz_centrality,transError.mean.std,0.00283464627593,2.17354552978,-9.31212303637
voronoi_std_eigenvector_centrality,rotError.mean.std,0.00279693841172,0.150978112281,-27.8148367207
wallRatio,rotError.mean.mean,0.0027851682935,0.207494040852,-3.30317622665
avgRoomPerimeter,rotError.std.std,0.00277553531732,0.147748545355,-0.792081542076
traversalTime,rotError.mean.std,0.00265157207067,0.154525248132,-4.95898631694
topology_avg_betweenness_centrality,transError.std.std,0.00262363816049,2.91362980559,-0.869207330679
avgRoomWallRatio,rotError.mean.std,0.0026029087812,0.142566454946,-10.2906896832
topology_std_katz_centrality,rotError.mean.std,0.00257456484738,0.147052829628,-10.189540308
voronoi_avg_closeness_centrality,transError.mean.mean,0.00256728237924,3.94832608588,-2.16880461181
voronoi_edges,transError.mean.mean,0.00256404211975,3.24180651499,-0.26183618033
avgRoomArea,rotError.numSamples.mean,0.00254975331868,290777.163894,-5.85390602898
