n. features, avg 5-fold RMSE, avg 5-fold r^2, usedFeatures 
3,0.0015556971132127714,-0.21169316622164175,roomPerimeter-area-avgRoomArea
1,0.0015583794117987686,-0.009146337693374385,area
4,0.0015992880375579842,-0.21120648417812554,roomPerimeter-area-wallRatio-avgRoomArea
5,0.0016154362018315639,-0.20224066541638752,roomPerimeter-voronoi_std_katz_centrality-area-wallRatio-avgRoomArea
2,0.0016364946967065061,-0.09943446583974443,roomPerimeter-area
6,0.0016582835743858728,-0.21152748755828324,roomPerimeter-voronoi_std_katz_centrality-area-wallRatio-avgRoomArea-voronoi_std_closeness_centrality
12,0.0017044458232102066,-0.3905615866549891,roomPerimeter-voronoi_std_katz_centrality-topology_std_betweenness_centrality-voronoi_density-area-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-wallRatio-voronoi_std_eigenvector_centrality-avgRoomArea-voronoi_std_closeness_centrality-voronoi_radius
9,0.0017249462311356256,-0.297892167951094,roomPerimeter-voronoi_std_katz_centrality-topology_std_betweenness_centrality-area-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-wallRatio-avgRoomArea-voronoi_std_closeness_centrality
13,0.0017347252611187697,-0.594724007136119,topology_std_closeness_centrality-roomPerimeter-voronoi_std_katz_centrality-topology_std_betweenness_centrality-voronoi_density-area-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-wallRatio-voronoi_std_eigenvector_centrality-avgRoomArea-voronoi_std_closeness_centrality-voronoi_radius
16,0.0017472564571255796,-0.8327009802562042,topology_std_closeness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-topology_std_betweenness_centrality-voronoi_density-area-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-wallRatio-perimeter-voronoi_std_eigenvector_centrality-avgRoomArea-voronoi_std_closeness_centrality-voronoi_std_betweenness_centrality-voronoi_radius
10,0.001751995994342568,-0.47161899495237114,roomPerimeter-voronoi_std_katz_centrality-topology_std_betweenness_centrality-area-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-wallRatio-avgRoomArea-voronoi_std_closeness_centrality-voronoi_radius
7,0.001765293147900248,-0.22465073844204814,roomPerimeter-voronoi_std_katz_centrality-area-voronoi_avg_closeness_centrality-wallRatio-avgRoomArea-voronoi_std_closeness_centrality
14,0.001766591159794361,-0.22597241554800132,topology_std_closeness_centrality-roomPerimeter-voronoi_std_katz_centrality-topology_std_betweenness_centrality-voronoi_density-area-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-wallRatio-voronoi_std_eigenvector_centrality-avgRoomArea-voronoi_std_closeness_centrality-voronoi_std_betweenness_centrality-voronoi_radius
8,0.0017835454291173572,-0.32183565947709775,roomPerimeter-voronoi_std_katz_centrality-topology_std_betweenness_centrality-area-voronoi_avg_closeness_centrality-wallRatio-avgRoomArea-voronoi_std_closeness_centrality
17,0.0017864035043765314,-0.25054136482504114,topology_std_closeness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-topology_std_betweenness_centrality-voronoi_density-area-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-wallRatio-perimeter-voronoi_std_eigenvector_centrality-avgRoomArea-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_std_betweenness_centrality-voronoi_radius
11,0.0018199323652274024,-0.14640060147211406,roomPerimeter-voronoi_std_katz_centrality-topology_std_betweenness_centrality-area-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-wallRatio-voronoi_std_eigenvector_centrality-avgRoomArea-voronoi_std_closeness_centrality-voronoi_radius
18,0.0018352543760066713,-0.46685703413636953,topology_std_closeness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-topology_std_betweenness_centrality-voronoi_density-area-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-wallRatio-perimeter-voronoi_std_eigenvector_centrality-avgRoomArea-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_edges-voronoi_std_betweenness_centrality-voronoi_radius
15,0.001876921685306719,-0.9982705118981615,topology_std_closeness_centrality-roomPerimeter-voronoi_std_katz_centrality-topology_std_betweenness_centrality-voronoi_density-area-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-wallRatio-perimeter-voronoi_std_eigenvector_centrality-avgRoomArea-voronoi_std_closeness_centrality-voronoi_std_betweenness_centrality-voronoi_radius
21,0.0019011115769286152,-0.6777427840029542,topology_diameter-voronoi_nodes-topology_std_closeness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-topology_std_betweenness_centrality-voronoi_density-area-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-wallRatio-perimeter-voronoi_std_eigenvector_centrality-avgRoomArea-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_edges-voronoi_std_betweenness_centrality-voronoi_radius
19,0.0019324063785750103,-0.45800875826659093,topology_std_closeness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-topology_std_betweenness_centrality-voronoi_density-area-avgRoomPerimeter-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-wallRatio-perimeter-voronoi_std_eigenvector_centrality-avgRoomArea-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_edges-voronoi_std_betweenness_centrality-voronoi_radius
22,0.0019710990864016155,-0.5937227454638225,topology_diameter-voronoi_nodes-topology_std_closeness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-topology_std_betweenness_centrality-voronoi_density-area-avgRoomPerimeter-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-wallRatio-perimeter-voronoi_std_eigenvector_centrality-avgRoomArea-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_edges-voronoi_std_betweenness_centrality-voronoi_radius
25,0.0019739993841086847,-1.106586338384812,topology_diameter-voronoi_nodes-topology_edges-topology_std_closeness_centrality-roomPerimeter-voronoi_std_katz_centrality-voronoi_diameter-topology_std_betweenness_centrality-voronoi_density-area-topology_radius-voronoi_numBifurcationPoints-voronoi_avg_eigenvector_centrality-voronoi_avg_closeness_centrality-topology_avg_closeness_centrality-wallRatio-perimeter-voronoi_std_eigenvector_centrality-avgRoomArea-voronoi_avg_shortest_path_length-voronoi_std_closeness_centrality-voronoi_edges-voronoi_std_betweenness_centrality-voronoi_radius-voronoi_traversal_rotation
